zipCode,city,state,rate,dropOffCharge,dropOffChargeOffhour,dropOffChargeWeekend,dropOffChargeHoliday
91394,Granada Hills,CA,,,,,
92313,Grand Terrace,CA,,,,,
92341,Green Valley Lake,CA,,,,,
90027,Griffith Park,CA,,,,,
93433,Grover Beach,CA,,,,,
93483,Grover Beach,CA,,,,,
93434,Guadalupe,CA,,,,,
91743,Guasti,CA,,,,,
91931,Guatay,CA,,,,,
91745,Hacienda Heights,CA,200,,,,
90710,Harbor City,CA,158,,,,
93435,Harmony,CA,,,,,
90716,Hawaiian Gardens,CA,,,,,
90250,Hawthorne,CA,,,,,
90251,Hawthorne,CA,,,,,
92342,Helendale,CA,,,,,
92543,Hemet,CA,,,,,
92544,Hemet,CA,,,,,
92545,Hemet,CA,,,,,
92546,Hemet,CA,,,,,
90254,Hermosa Beach,CA,,,,,
92340,Hesperia,CA,400,,,,
92344,Hesperia,CA,400,,,,
92345,Hesperia,CA,400,,,,
91361,Hidden Valley,CA,,,,,
92346,Highland,CA,,,,,
90042,Highland Park,CA,195,,,,
92347,Hinkley,CA,,,,,
90028,Hollywood,CA,200,,,,
92548,Homeland,CA,,,,,
92605,Huntington Beach,CA,200,,,,
92615,Huntington Beach,CA,200,,,,
92646,Huntington Beach,CA,200,,,,
92647,Huntington Beach,CA,200,,,,
92648,Huntington Beach,CA,200,,,,
92649,Huntington Beach,CA,200,,,,
90255,Huntington Park,CA,185,,,,
92549,Idyllwild,CA,,,,,
91932,Imperial Beach,CA,,,,,
91933,Imperial Beach,CA,,,,,
92210,Indian Wells,CA,,,,,
92201,Indio,CA,,,,,
92202,Indio,CA,,,,,
92203,Indio,CA,,,,,
90301,Inglewood,CA,185,,,,
90302,Inglewood,CA,185,,,,
90303,Inglewood,CA,185,,,,
90304,Inglewood,CA,185,,,,
90305,Inglewood,CA,185,,,,
90306,Inglewood,CA,185,,,,
90307,Inglewood,CA,185,,,,
90308,Inglewood,CA,185,,,,
90309,Inglewood,CA,185,,,,
90310,Inglewood,CA,185,,,,
90311,Inglewood,CA,185,,,,
90312,Inglewood,CA,185,,,,
93527,Inyokern,CA,,,,,
92602,Irvine,CA,210,,,,
92603,Irvine,CA,210,,,,
92604,Irvine,CA,210,,,,
92606,Irvine,CA,210,,,,
92612,Irvine,CA,210,,,,
92614,Irvine,CA,210,,,,
92616,Irvine,CA,210,,,,
92617,Irvine,CA,210,,,,
92618,Irvine,CA,210,,,,
92619,Irvine,CA,210,,,,
92620,Irvine,CA,210,,,,
92623,Irvine,CA,210,,,,
92697,Irvine,CA,210,,,,
91706,Irwindale,CA,205,,,,
91934,Jacumba,CA,,,,,
91935,Jamul,CA,,,,,
93528,Johannesburg,CA,,,,,
92252,Joshua Tree,CA,,,,,
92036,Julian,CA,,,,,
93531,Keene,CA,,,,,
93238,Kernville,CA,,,,,
91011,La Canada Flintridge,CA,,,,,
91012,La Canada Flintridge,CA,,,,,
91214,La Crescenta,CA,,,,,
91224,La Crescenta,CA,,,,,
90631,La Habra,CA,200,,,,
90632,La Habra,CA,200,,,,
90633,La Habra,CA,200,,,,
92037,La Jolla,CA,,,,,
92038,La Jolla,CA,,,,,
92039,La Jolla,CA,,,,,
92092,La Jolla,CA,,,,,
92093,La Jolla,CA,,,,,
91941,La Mesa,CA,,,,,
91942,La Mesa,CA,,,,,
91943,La Mesa,CA,,,,,
91944,La Mesa,CA,,,,,
90637,La Mirada,CA,200,,,,
90638,La Mirada,CA,200,,,,
90639,La Mirada,CA,200,,,,
90623,La Palma,CA,200,,,,
91744,La Puente,CA,205,,,,
91746,La Puente,CA,205,,,,
91747,La Puente,CA,205,,,,
91749,La Puente,CA,,,,,
92247,La Quinta,CA,,,,,
92248,La Quinta,CA,,,,,
92253,La Quinta,CA,,,,,
91750,La Verne,CA,230,,,,
92694,Ladera Ranch ,CA,,,,,
92651,Laguna Beach,CA,245,,,,
92652,Laguna Beach,CA,245,,,,
92637,Laguna Hills,CA,245,,,,
92653,Laguna Hills,CA,245,,,,
92654,Laguna Hills,CA,245,,,,
92607,Laguna Niguel,CA,,,,,
92677,Laguna Niguel,CA,,,,,
92637,Laguna Woods ,CA,,,,,
92352,Lake Arrowhead,CA,,,,,
92530,Lake Elsinore,CA,240,,,,
92531,Lake Elsinore,CA,240,,,,
92532,Lake Elsinore,CA,240,,,,
92630,Lake Forest,CA,,,,,
93532,Lake Hughes,CA,,,,,
93240,Lake Isabella,CA,,,,,
91361,Lake Sherwood,CA,,,,,
92040,Lakeside,CA,,,,,
90711,Lakewood,CA,185,,,,
90712,Lakewood,CA,185,,,,
90713,Lakewood,CA,185,,,,
90714,Lakewood,CA,185,,,,
90715,Lakewood,CA,185,,,,
93241,Lamont,CA,,,,,
93534,Lancaster,CA,400,,,,
93535,Lancaster,CA,400,,,,
93536,Lancaster,CA,400,,,,
93539,Lancaster,CA,400,,,,
93584,Lancaster,CA,400,,,,
93586,Lancaster,CA,400,,,,
92285,Landers,CA,,,,,
90260,Lawndale,CA,175,,,,
90261,Lawndale,CA,175,,,,
93243,Lebec,CA,,,,,
91945,Lemon Grove,CA,,,,,
91946,Lemon Grove,CA,,,,,
93543,Littlerock,CA,,,,,
93544,Llano,CA,,,,,
92350,Loma Linda,CA,,,,,
92354,Loma Linda,CA,,,,,
92357,Loma Linda,CA,,,,,
90717,Lomita,CA,155,,,,
93436,Lompoc,CA,,,,,
93437,Lompoc,CA,,,,,
93438,Lompoc,CA,,,,,
90801,Long Beach,CA,155,,,,
90802,Long Beach,CA,155,,,,
90803,Long Beach,CA,155,,,,
90804,Long Beach,CA,155,,,,
90805,Long Beach,CA,155,,,,
90806,Long Beach,CA,155,,,,
90807,Long Beach,CA,155,,,,
90808,Long Beach,CA,155,,,,
90809,Long Beach,CA,155,,,,
90810,Long Beach,CA,155,,,,
90813,Long Beach,CA,155,,,,
90814,Long Beach,CA,155,,,,
90815,Long Beach,CA,155,,,,
90822,Long Beach,CA,155,,,,
90831,Long Beach,CA,155,,,,
90832,Long Beach,CA,155,,,,
90833,Long Beach,CA,155,,,,
90834,Long Beach,CA,155,,,,
90835,Long Beach,CA,155,,,,
90840,Long Beach,CA,155,,,,
90842,Long Beach,CA,155,,,,
90844,Long Beach,CA,155,,,,
90846,Long Beach,CA,155,,,,
90847,Long Beach,CA,155,,,,
90848,Long Beach,CA,155,,,,
90853,Long Beach,CA,155,,,,
90899,Long Beach,CA,155,,,,
90720,Los Alamitos,CA,195,,,,
90721,Los Alamitos,CA,195,,,,
93440,Los Alamos,CA,,,,,
90001,Los Angeles,CA,190,,,,
90002,Los Angeles,CA,190,,,,
90003,Los Angeles,CA,190,,,,
90004,Los Angeles,CA,190,,,,
90005,Los Angeles,CA,190,,,,
90006,Los Angeles,CA,190,,,,
90007,Los Angeles,CA,190,,,,
90008,Los Angeles,CA,190,,,,
90009,Los Angeles,CA,190,,,,
90010,Los Angeles,CA,190,,,,
90011,Los Angeles,CA,190,,,,
90012,Los Angeles,CA,190,,,,
90013,Los Angeles,CA,190,,,,
90014,Los Angeles,CA,190,,,,
90015,Los Angeles,CA,190,,,,
90016,Los Angeles,CA,190,,,,
90017,Los Angeles,CA,190,,,,
90018,Los Angeles,CA,190,,,,
90019,Los Angeles,CA,190,,,,
90020,Los Angeles,CA,190,,,,
90021,Los Angeles,CA,190,,,,
90022,Los Angeles,CA,190,,,,
90023,Los Angeles,CA,190,,,,
90024,Los Angeles,CA,190,,,,
90025,Los Angeles,CA,190,,,,
90026,Los Angeles,CA,190,,,,
90027,Los Angeles,CA,190,,,,
90028,Los Angeles,CA,190,,,,
90029,Los Angeles,CA,190,,,,
90030,Los Angeles,CA,190,,,,
90031,Los Angeles,CA,190,,,,
90032,Los Angeles,CA,190,,,,
90033,Los Angeles,CA,190,,,,
90034,Los Angeles,CA,190,,,,
90035,Los Angeles,CA,190,,,,
90036,Los Angeles,CA,190,,,,
90037,Los Angeles,CA,190,,,,
90038,Los Angeles,CA,190,,,,
90039,Los Angeles,CA,190,,,,
90040,Los Angeles,CA,190,,,,
90041,Los Angeles,CA,190,,,,
90042,Los Angeles,CA,190,,,,
90043,Los Angeles,CA,190,,,,
90044,Los Angeles,CA,190,,,,
90045,Los Angeles,CA,190,,,,
90046,Los Angeles,CA,190,,,,
90047,Los Angeles,CA,190,,,,
90048,Los Angeles,CA,190,,,,
90049,Los Angeles,CA,190,,,,
90050,Los Angeles,CA,190,,,,
90051,Los Angeles,CA,190,,,,
90052,Los Angeles,CA,190,,,,
90053,Los Angeles,CA,190,,,,
90054,Los Angeles,CA,190,,,,
90055,Los Angeles,CA,190,,,,
90056,Los Angeles,CA,190,,,,
90057,Los Angeles,CA,190,,,,
90058,Los Angeles,CA,190,,,,
90059,Los Angeles,CA,190,,,,
90060,Los Angeles,CA,190,,,,
90061,Los Angeles,CA,190,,,,
90062,Los Angeles,CA,190,,,,
90063,Los Angeles,CA,190,,,,
90064,Los Angeles,CA,190,,,,
90065,Los Angeles,CA,190,,,,
90066,Los Angeles,CA,190,,,,
90068,Los Angeles,CA,190,,,,
90070,Los Angeles,CA,190,,,,
90071,Los Angeles,CA,190,,,,
90072,Los Angeles,CA,190,,,,
90073,Los Angeles,CA,190,,,,
90074,Los Angeles,CA,190,,,,
90075,Los Angeles,CA,190,,,,
90076,Los Angeles,CA,190,,,,
90077,Los Angeles,CA,190,,,,
90078,Los Angeles,CA,190,,,,
90079,Los Angeles,CA,190,,,,
90080,Los Angeles,CA,190,,,,
90081,Los Angeles,CA,190,,,,
90082,Los Angeles,CA,190,,,,
90083,Los Angeles,CA,190,,,,
90084,Los Angeles,CA,190,,,,
90086,Los Angeles,CA,190,,,,
90087,Los Angeles,CA,190,,,,
90088,Los Angeles,CA,190,,,,
90089,Los Angeles,CA,190,,,,
90091,Los Angeles,CA,190,,,,
90093,Los Angeles,CA,190,,,,
90094,Los Angeles,CA,190,,,,
90095,Los Angeles,CA,190,,,,
90096,Los Angeles,CA,190,,,,
90099,Los Angeles,CA,190,,,,
90189,Los Angeles,CA,190,,,,
90067,Los Angeles ,CA,190,,,,
93441,Los Olivos,CA,,,,,
93402,Los Osos,CA,,,,,
93412,Los Osos,CA,,,,,
93249,Lost Hills,CA,,,,,
92356,Lucerne Valley,CA,,,,,
92338,Ludlow,CA,,,,,
90262,Lynwood,CA,175,,,,
92358,Lytle Creek,CA,,,,,
90263,Malibu,CA,,,,,
90264,Malibu,CA,,,,,
90265,Malibu,CA,,,,,
90266,Manhattan Beach,CA,,,,,
90267,Manhattan Beach,CA,,,,,
92518,March Air Reserve Base,CA,,,,,
93252,Maricopa,CA,,,,,
90292,Marina del Rey,CA,,,,,
90295,Marina del Rey,CA,,,,,
90270,Maywood,CA,180,,,,
93250,Mc Farland,CA,,,,,
93251,Mc Kittrick,CA,,,,,
92254,Mecca,CA,,,,,
92584,Menifee,CA,,,,,
92359,Mentone,CA,,,,,
92655,Midway City,CA,,,,,
91752,Mira Loma,CA,245,,,,
91345,Mission Hills,CA,,,,,
91346,Mission Hills,CA,,,,,
91395,Mission Hills,CA,,,,,
92690,Mission Viejo,CA,,,,,
92691,Mission Viejo,CA,,,,,
92692,Mission Viejo,CA,,,,,
92694,Mission Viejo,CA,,,,,
93501,Mojave,CA,,,,,
93502,Mojave,CA,,,,,
91016,Monrovia,CA,205,,,,
91017,Monrovia,CA,205,,,,
91763,Montclair,CA,235,,,,
90640,Montebello,CA,195,,,,
91754,Monterey Park,CA,195,,,,
91755,Monterey Park,CA,195,,,,
91756,Monterey Park,CA,195,,,,
91020,Montrose,CA,,,,,
91021,Montrose,CA,,,,,
93020,Moorpark,CA,195,,,,
93021,Moorpark,CA,195,,,,
92551,Moreno Valley,CA,,,,,
92552,Moreno Valley,CA,,,,,
92553,Moreno Valley,CA,,,,,
92554,Moreno Valley,CA,,,,,
92555,Moreno Valley,CA,,,,,
92556,Moreno Valley,CA,,,,,
92557,Moreno Valley,CA,,,,,
92256,Morongo Valley,CA,,,,,
93442,Morro Bay,CA,,,,,
93443,Morro Bay,CA,,,,,
91948,Mount Laguna,CA,,,,,
91023,Mount Wilson,CA,,,,,
92561,Mountain Center,CA,,,,,
92366,Mountain Pass,CA,,,,,
91759,Mt Baldy,CA,,,,,
92562,Murrieta,CA,,,,,
92563,Murrieta,CA,,,,,
92564,Murrieta,CA,,,,,
91950,National City,CA,,,,,
91951,National City,CA,,,,,
92363,Needles,CA,,,,,
93254,New Cuyama,CA,,,,,
92365,Newberry Springs,CA,,,,,
91319,Newbury Park,CA,315,,,,
91320,Newbury Park,CA,315,,,,
91321,Newhall,CA,,,,,
91322,Newhall,CA,,,,,
92658,Newport Beach,CA,210,,,,
92659,Newport Beach,CA,210,,,,
92660,Newport Beach,CA,210,,,,
92661,Newport Beach,CA,210,,,,
92662,Newport Beach,CA,210,,,,
92663,Newport Beach,CA,210,,,,
92657,Newport Coast,CA,210,,,,
93444,Nipomo,CA,,,,,
92364,Nipton,CA,,,,,
92860,Norco,CA,,,,,
91343,North Hills,CA,,,,,
91393,North Hills,CA,,,,,
91601,North Hollywood,CA,205,,,,
91602,North Hollywood,CA,205,,,,
91603,North Hollywood,CA,205,,,,
91605,North Hollywood,CA,205,,,,
91606,North Hollywood,CA,205,,,,
91609,North Hollywood,CA,205,,,,
91611,North Hollywood,CA,205,,,,
91612,North Hollywood,CA,205,,,,
91615,North Hollywood,CA,205,,,,
91616,North Hollywood,CA,205,,,,
91618,North Hollywood,CA,205,,,,
92258,North Palm Springs,CA,,,,,
91324,Northridge,CA,235,,,,
91325,Northridge,CA,235,,,,
91327,Northridge,CA,235,,,,
91328,Northridge,CA,235,,,,
91329,Northridge,CA,235,,,,
91330,Northridge,CA,235,,,,
90650,Norwalk,CA,195,,,,
90651,Norwalk,CA,195,,,,
90652,Norwalk,CA,195,,,,
92567,Nuevo,CA,,,,,
91377,Oak Park,CA,,,,,
93022,Oak View,CA,,,,,
93445,Oceano,CA,,,,,
93475,Oceano,CA,,,,,
92049,Oceanside,CA,400,,,,
92051,Oceanside,CA,400,,,,
92052,Oceanside,CA,400,,,,
92054,Oceanside,CA,400,,,,
92056,Oceanside,CA,400,,,,
92057,Oceanside,CA,400,,,,
92058,Oceanside,CA,400,,,,
93023,Ojai,CA,,,,,
93024,Ojai,CA,,,,,
91758,Ontario,CA,255,,,,
91761,Ontario,CA,255,,,,
91762,Ontario,CA,255,,,,
91764,Ontario,CA,255,,,,
93255,Onyx,CA,,,,,
92856,Orange,CA,205,,,,
92857,Orange,CA,205,,,,
92859,Orange,CA,205,,,,
92862,Orange,CA,205,,,,
92863,Orange,CA,205,,,,
92864,Orange,CA,205,,,,
92865,Orange,CA,205,,,,
92866,Orange,CA,205,,,,
92867,Orange,CA,205,,,,
92868,Orange,CA,205,,,,
92869,Orange,CA,205,,,,
92368,Oro Grande,CA,,,,,
93030,Oxnard,CA,305,,,,
93031,Oxnard,CA,305,,,,
93032,Oxnard,CA,305,,,,
93033,Oxnard,CA,305,,,,
93034,Oxnard,CA,305,,,,
93035,Oxnard,CA,305,,,,
93036,Oxnard,CA,305,,,,
90272,Pacific Palisades,CA,,,,,
91331,Pacoima,CA,230,,,,
91333,Pacoima,CA,230,,,,
91334,Pacoima,CA,230,,,,
92059,Pala,CA,,,,,
92211,Palm Desert,CA,,,,,
92255,Palm Desert,CA,,,,,
92260,Palm Desert,CA,,,,,
92261,Palm Desert,CA,,,,,
92262,Palm Springs,CA,485,,,,
92263,Palm Springs,CA,485,,,,
92264,Palm Springs,CA,485,,,,
93550,Palmdale,CA,335,,,,
93551,Palmdale,CA,335,,,,
93552,Palmdale,CA,335,,,,
93590,Palmdale,CA,335,,,,
93591,Palmdale,CA,335,,,,
93599,Palmdale,CA,335,,,,
92060,Palomar Mountain,CA,,,,,
90274,Palos Verdes Peninsula,CA,185,,,,
91402,Panorama City,CA,220,,,,
91412,Panorama City,CA,220,,,,
90723,Paramount,CA,170,,,,
92267,Parker Dam,CA,,,,,
91101,Pasadena,CA,210,,,,
91102,Pasadena,CA,210,,,,
91103,Pasadena,CA,210,,,,
91104,Pasadena,CA,210,,,,
91105,Pasadena,CA,210,,,,
91106,Pasadena,CA,210,,,,
91107,Pasadena,CA,210,,,,
91109,Pasadena,CA,210,,,,
91110,Pasadena,CA,210,,,,
91114,Pasadena,CA,210,,,,
91115,Pasadena,CA,210,,,,
91116,Pasadena,CA,210,,,,
91117,Pasadena,CA,210,,,,
91121,Pasadena,CA,210,,,,
91123,Pasadena,CA,210,,,,
