zipCode,city,state,zone
90833,Long Beach,CA,B
90834,Long Beach,CA,B
90835,Long Beach,CA,B
90840,Long Beach,CA,B
90842,Long Beach,CA,B
90844,Long Beach,CA,B
90846,Long Beach,CA,B
90847,Long Beach,CA,B
90848,Long Beach,CA,B
90853,Long Beach,CA,B
90899,Long Beach,CA,B
90720,Los Alamitos,CA,B
90721,Los Alamitos,CA,B
93440,Los Alamos,CA,A
90001,Los Angeles,CA,A
90002,Los Angeles,CA,A
90003,Los Angeles,CA,A
90004,Los Angeles,CA,A
90005,Los Angeles,CA,A
90006,Los Angeles,CA,A
90007,Los Angeles,CA,A
90008,Los Angeles,CA,A
90009,Los Angeles,CA,A
90010,Los Angeles,CA,A
90011,Los Angeles,CA,A
90012,Los Angeles,CA,A
90013,Los Angeles,CA,A
90014,Los Angeles,CA,A
90015,Los Angeles,CA,A
90016,Los Angeles,CA,A
90017,Los Angeles,CA,A
90018,Los Angeles,CA,A
90019,Los Angeles,CA,A
90020,Los Angeles,CA,A
90021,Los Angeles,CA,A
90022,Los Angeles,CA,A
90023,Los Angeles,CA,A
90024,Los Angeles,CA,A
90025,Los Angeles,CA,A
90026,Los Angeles,CA,A
90027,Los Angeles,CA,A
90028,Los Angeles,CA,A
90029,Los Angeles,CA,A
90030,Los Angeles,CA,A
90031,Los Angeles,CA,A
90032,Los Angeles,CA,A
90033,Los Angeles,CA,A
90034,Los Angeles,CA,A
90035,Los Angeles,CA,A
90036,Los Angeles,CA,A
90037,Los Angeles,CA,A
90038,Los Angeles,CA,A
90039,Los Angeles,CA,A
90040,Los Angeles,CA,A
90041,Los Angeles,CA,A
90042,Los Angeles,CA,A
90043,Los Angeles,CA,A
90044,Los Angeles,CA,A
90045,Los Angeles,CA,A
90046,Los Angeles,CA,A
90047,Los Angeles,CA,A
90048,Los Angeles,CA,A
90049,Los Angeles,CA,A
90050,Los Angeles,CA,A
90051,Los Angeles,CA,A
90052,Los Angeles,CA,A
90053,Los Angeles,CA,A
90054,Los Angeles,CA,A
90055,Los Angeles,CA,A
90056,Los Angeles,CA,A
90057,Los Angeles,CA,A
90058,Los Angeles,CA,A
90059,Los Angeles,CA,A
90060,Los Angeles,CA,A
90061,Los Angeles,CA,A
90062,Los Angeles,CA,A
90063,Los Angeles,CA,A
90064,Los Angeles,CA,A
90065,Los Angeles,CA,A
90066,Los Angeles,CA,A
90068,Los Angeles,CA,A
90070,Los Angeles,CA,A
90071,Los Angeles,CA,A
90072,Los Angeles,CA,A
90073,Los Angeles,CA,A
90074,Los Angeles,CA,A
90075,Los Angeles,CA,A
90076,Los Angeles,CA,A
90077,Los Angeles,CA,A
90078,Los Angeles,CA,A
90079,Los Angeles,CA,A
90080,Los Angeles,CA,A
90081,Los Angeles,CA,A
90082,Los Angeles,CA,A
90083,Los Angeles,CA,A
90084,Los Angeles,CA,A
90086,Los Angeles,CA,A
90087,Los Angeles,CA,A
90088,Los Angeles,CA,A
90089,Los Angeles,CA,A
90091,Los Angeles,CA,A
90093,Los Angeles,CA,A
90094,Los Angeles,CA,A
90095,Los Angeles,CA,A
90096,Los Angeles,CA,A
90099,Los Angeles,CA,A
90189,Los Angeles,CA,A
90067,Los Angeles ,CA,A
93441,Los Olivos,CA,
93402,Los Osos,CA,
93412,Los Osos,CA,
92356,Lucerne Valley,CA,
92338,Ludlow,CA,
90262,Lynwood,CA,A
92358,Lytle Creek,CA,
90263,Malibu,CA,D
90264,Malibu,CA,D
90265,Malibu,CA,D
90266,Manhattan Beach,CA,A
90267,Manhattan Beach,CA,A
92518,March Air Reserve Base,CA,
90292,Marina del Rey,CA,A
90295,Marina del Rey,CA,A
90270,Maywood,CA,A
92254,Mecca,CA,
92584,Menifee,CA,
92359,Mentone,CA,
92655,Midway City,CA,
91752,Mira Loma,CA,G
91345,Mission Hills,CA,B
91346,Mission Hills,CA,B
91395,Mission Hills,CA,B
92690,Mission Viejo,CA,E
92691,Mission Viejo,CA,E
92692,Mission Viejo,CA,E
92694,Mission Viejo,CA,E
91016,Monrovia,CA,B
91017,Monrovia,CA,B
91763,Montclair,CA,G
90640,Montebello,CA,B
91754,Monterey Park,CA,B
91755,Monterey Park,CA,B
91756,Monterey Park,CA,B
91020,Montrose,CA,B
91021,Montrose,CA,B
93020,Moorpark,CA,
93021,Moorpark,CA,
92551,Moreno Valley,CA,
92552,Moreno Valley,CA,
92553,Moreno Valley,CA,
92554,Moreno Valley,CA,
92555,Moreno Valley,CA,
92556,Moreno Valley,CA,
92557,Moreno Valley,CA,
92256,Morono Valley,CA,
93442,Morro Bay,CA,
93443,Morro Bay,CA,
91948,Mount Laguna,CA,
91023,Mount Wilson,CA,
92561,Mountain Center,CA,
92366,Mountain Pass,CA,
91759,Mt Baldy,CA,
92562,Murrieta,CA,
92563,Murrieta,CA,
92564,Murrieta,CA,
91950,National City,CA,
91951,National City,CA,
92363,Needles,CA,
93254,New Cuyama,CA,
92365,Newberry Springs,CA,
91319,Newbury Park,CA,
91320,Newbury Park,CA,
91321,Newhall,CA,
91322,Newhall,CA,
92658,Newport Beach,CA,C
92659,Newport Beach,CA,C
92660,Newport Beach,CA,C
92661,Newport Beach,CA,C
92662,Newport Beach,CA,C
92663,Newport Beach,CA,C
92657,Newport Coast,CA,C
93444,Nipomo,CA,
92364,Nipton,CA,
92860,Norco,CA,G
91343,North Hills,CA,
91393,North Hills,CA,
91601,North Hollywood,CA,B
91602,North Hollywood,CA,B
91603,North Hollywood,CA,B
91605,North Hollywood,CA,B
91606,North Hollywood,CA,B
91609,North Hollywood,CA,B
91611,North Hollywood,CA,B
91612,North Hollywood,CA,B
91615,North Hollywood,CA,B
91616,North Hollywood,CA,B
91618,North Hollywood,CA,B
92258,North Palm Springs,CA,
91324,Northridge,CA,B
91325,Northridge,CA,B
91327,Northridge,CA,B
91328,Northridge,CA,B
91329,Northridge,CA,B
91330,Northridge,CA,B
90650,Norwalk,CA,B
90651,Norwalk,CA,B
90652,Norwalk,CA,B
92567,Nuevo,CA,
91377,Oak Park,CA,
93022,Oak View,CA,
93445,Oceano,CA,
93475,Oceano,CA,
92049,Oceanside,CA,
92051,Oceanside,CA,
92052,Oceanside,CA,
92054,Oceanside,CA,
92056,Oceanside,CA,
92057,Oceanside,CA,
92058,Oceanside,CA,
93023,Ojai,CA,D
93024,Ojai,CA,
91758,Ontario,CA,G
91761,Ontario,CA,G
91762,Ontario,CA,G
91764,Ontario,CA,G
92856,Orange,CA,C
92857,Orange,CA,C
92859,Orange,CA,C
92862,Orange,CA,C
92863,Orange,CA,C
92864,Orange,CA,C
92865,Orange,CA,C
92866,Orange,CA,C
92867,Orange,CA,C
92868,Orange,CA,C
92869,Orange,CA,C
92368,Oro Grande,CA,
93030,Oxnard,CA,
93031,Oxnard,CA,
93032,Oxnard,CA,
93033,Oxnard,CA,
93034,Oxnard,CA,
93035,Oxnard,CA,
93036,Oxnard,CA,
90272,Pacific Palisades,CA,B
91331,Pacoima,CA,B
91333,Pacoima,CA,B
91334,Pacoima,CA,B
92059,Pala,CA,
92211,Palm Desert,CA,
92255,Palm Desert,CA,
92260,Palm Desert,CA,
92261,Palm Desert,CA,
92262,Palm Springs,CA,
92263,Palm Springs,CA,
92264,Palm Springs,CA,
93550,Palmdale,CA,
93551,Palmdale,CA,
93552,Palmdale,CA,
93590,Palmdale,CA,
93591,Palmdale,CA,
93599,Palmdale,CA,
92060,Palomar Mountain,CA,
90274,Palos Verdes Peninsula,CA,B
91402,Panorama City,CA,B
91412,Panorama City,CA,B
90723,Paramount,CA,B
92267,Parker Dam,CA,
91101,Pasadena,CA,B
91102,Pasadena,CA,B
91103,Pasadena,CA,B
91104,Pasadena,CA,B
91105,Pasadena,CA,B
91106,Pasadena,CA,B
91107,Pasadena,CA,B
91109,Pasadena,CA,B
91110,Pasadena,CA,B
91114,Pasadena,CA,B
91115,Pasadena,CA,B
91116,Pasadena,CA,B
91117,Pasadena,CA,B
91121,Pasadena,CA,B
91123,Pasadena,CA,B
91124,Pasadena,CA,B
91125,Pasadena,CA,B
91126,Pasadena,CA,B
91129,Pasadena,CA,B
91182,Pasadena,CA,B
91184,Pasadena,CA,B
91185,Pasadena,CA,B
91188,Pasadena,CA,B
91189,Pasadena,CA,B
91199,Pasadena,CA,B
93446,Paso Robles,CA,
93447,Paso Robles,CA,
92369,Patton,CA,
92061,Pauma Valley,CA,
93553,Pearblossom,CA,
92570,Perris,CA,F
92571,Perris,CA,F
92572,Perris,CA,F
92599,Perris,CA,F
92570,Perris ,CA,F
92571,Perris ,CA,F
92329,Phelan,CA,
92371,Phelan,CA,
90660,Pico Rivera,CA,B
90661,Pico Rivera,CA,B
90662,Pico Rivera,CA,B
91962,Pine Valley,CA,
92372,Pinon Hills,CA,
92268,Pioneertown,CA,
93040,Piru,CA,
93448,Pismo Beach,CA,
93449,Pismo Beach,CA,
92870,Placentia,CA,C
92871,Placentia,CA,C
90293,Playa del Rey,CA,A
90296,Playa del Rey,CA,A
90094,Playa Vista ,CA,A
93042,Point Mugu Nawc,CA,
91766,Pomona,CA,C
91767,Pomona,CA,C
91768,Pomona,CA,C
91769,Pomona,CA,C
93041,Port Hueneme,CA,
93044,Port Hueneme,CA,
93043,Port Hueneme Cbc Base,CA,
91326,Porter Ranch,CA,
91963,Potrero,CA,
92064,Poway,CA,
92074,Poway,CA,
92587,Quail Valley ,CA,
92065,Ramona,CA,
92066,Ranchita,CA,
91729,Rancho Cucamonga,CA,G
91730,Rancho Cucamonga,CA,G
91739,Rancho Cucamonga,CA,G
91701,Rancho Cucamonga ,CA,G
91737,Rancho Cucamonga ,CA,G
92270,Rancho Mirage,CA,
90275,Rancho Palos Verdes,CA,B
92067,Rancho Santa Fe,CA,
92091,Rancho Santa Fe,CA,
92688,Rancho Santa Margarita,CA,F
92373,Redlands,CA,G
92374,Redlands,CA,G
92375,Redlands,CA,G
90277,Redondo Beach,CA,A
90278,Redondo Beach,CA,A
91335,Reseda,CA,B
91337,Reseda,CA,B
92376,Rialto,CA,G
92377,Rialto,CA,G
92378,Rimforest,CA,
92501,Riverside,CA,G
92502,Riverside,CA,G
92503,Riverside,CA,G
92504,Riverside,CA,G
92505,Riverside,CA,G
92506,Riverside,CA,G
92507,Riverside,CA,G
92508,Riverside,CA,G
92509,Riverside,CA,G
92513,Riverside,CA,G
92514,Riverside,CA,G
92515,Riverside,CA,G
92516,Riverside,CA,G
92517,Riverside,CA,G
92519,Riverside,CA,G
92521,Riverside,CA,G
92522,Riverside,CA,G
91770,Rosemead,CA,B
91771,Rosemead,CA,B
91772,Rosemead,CA,B
91748,Rowland Heights,CA,C
92382,Running Springs,CA,
92401,San Bernardino,CA,G
92402,San Bernardino,CA,G
92403,San Bernardino,CA,G
92404,San Bernardino,CA,G
92405,San Bernardino,CA,G
92406,San Bernardino,CA,G
92407,San Bernardino,CA,G
92408,San Bernardino,CA,G
92410,San Bernardino,CA,G
92411,San Bernardino,CA,G
92413,San Bernardino,CA,G
92415,San Bernardino,CA,G
92418,San Bernardino,CA,G
92423,San Bernardino,CA,G
92427,San Bernardino,CA,G
92672,San Clemente,CA,F
92673,San Clemente,CA,F
92674,San Clemente,CA,F
92101,San Diego,CA,
92102,San Diego,CA,
92103,San Diego,CA,
92104,San Diego,CA,
92105,San Diego,CA,
92106,San Diego,CA,
92107,San Diego,CA,
92108,San Diego,CA,
92109,San Diego,CA,
92110,San Diego,CA,
92111,San Diego,CA,
92112,San Diego,CA,
92113,San Diego,CA,
92114,San Diego,CA,
92115,San Diego,CA,
92116,San Diego,CA,
92117,San Diego,CA,
92119,San Diego,CA,
92120,San Diego,CA,
92121,San Diego,CA,
92122,San Diego,CA,
92123,San Diego,CA,
92124,San Diego,CA,
92126,San Diego,CA,
92127,San Diego,CA,
92128,San Diego,CA,
92129,San Diego,CA,
92130,San Diego,CA,
92131,San Diego,CA,
92132,San Diego,CA,
92134,San Diego,CA,
92135,San Diego,CA,
92136,San Diego,CA,
92137,San Diego,CA,
92138,San Diego,CA,
92139,San Diego,CA,
92140,San Diego,CA,
92142,San Diego,CA,
92145,San Diego,CA,
92147,San Diego,CA,
92149,San Diego,CA,
92150,San Diego,CA,
92152,San Diego,CA,
92153,San Diego,CA,
92154,San Diego,CA,
92155,San Diego,CA,
92158,San Diego,CA,
92159,San Diego,CA,
92160,San Diego,CA,
92161,San Diego,CA,
92163,San Diego,CA,
92165,San Diego,CA,
92166,San Diego,CA,
92167,San Diego,CA,
92168,San Diego,CA,
92169,San Diego,CA,
92170,San Diego,CA,
92171,San Diego,CA,
92172,San Diego,CA,
92174,San Diego,CA,
92175,San Diego,CA,
92176,San Diego,CA,
92177,San Diego,CA,
92179,San Diego,CA,
92182,San Diego,CA,
92186,San Diego,CA,
92187,San Diego,CA,
92190,San Diego,CA,
92191,San Diego,CA,
92192,San Diego,CA,
92193,San Diego,CA,
92195,San Diego,CA,
92196,San Diego,CA,
92197,San Diego,CA,
92198,San Diego,CA,
92199,San Diego,CA,
92101,San Diego ,CA,
92108,San Diego ,CA,
91773,San Dimas,CA,C
91340,San Fernando,CA,B
91341,San Fernando,CA,B
91775,San Gabriel,CA,B
91776,San Gabriel,CA,B
91778,San Gabriel,CA,B
92581,San Jacinto,CA,
92582,San Jacinto,CA,
92583,San Jacinto,CA,
92675,San Juan Capistrano,CA,F
92693,San Juan Capistrano,CA,F
93401,San Luis Obispo,CA,
93403,San Luis Obispo,CA,
93405,San Luis Obispo,CA,
93406,San Luis Obispo,CA,
93407,San Luis Obispo,CA,
93408,San Luis Obispo,CA,
93409,San Luis Obispo,CA,
92068,San Luis Rey,CA,
92069,San Marcos,CA,
92078,San Marcos,CA,
92079,San Marcos,CA,
92096,San Marcos,CA,
91108,San Marino,CA,B
91118,San Marino,CA,B
93451,San Miguel,CA,
90731,San Pedro,CA,B
90732,San Pedro,CA,B
90733,San Pedro,CA,B
90734,San Pedro,CA,B
93452,San Simeon,CA,
92143,San Ysidro,CA,
92173,San Ysidro,CA,
92701,Santa Ana,CA,C
92702,Santa Ana,CA,C
92703,Santa Ana,CA,C
92704,Santa Ana,CA,C
92705,Santa Ana,CA,C
92706,Santa Ana,CA,C
92707,Santa Ana,CA,C
92711,Santa Ana,CA,C
92712,Santa Ana,CA,C
92735,Santa Ana,CA,C
92799,Santa Ana,CA,C
93101,Santa Barbara,CA,
93102,Santa Barbara,CA,
93103,Santa Barbara,CA,
93105,Santa Barbara,CA,
93106,Santa Barbara,CA,
93107,Santa Barbara,CA,
93108,Santa Barbara,CA,
93109,Santa Barbara,CA,
93110,Santa Barbara,CA,
93111,Santa Barbara,CA,
93120,Santa Barbara,CA,
93121,Santa Barbara,CA,
93130,Santa Barbara,CA,
93140,Santa Barbara,CA,
93150,Santa Barbara,CA,
93160,Santa Barbara,CA,
93190,Santa Barbara,CA,
91350,Santa Clarita,CA,
91380,Santa Clarita,CA,
91382,Santa Clarita,CA,
91383,Santa Clarita,CA,
91390,Santa Clarita,CA,
90670,Santa Fe Springs,CA,B
90671,Santa Fe Springs,CA,B
93453,Santa Margarita,CA,
93454,Santa Maria,CA,
93455,Santa Maria,CA,
93456,Santa Maria,CA,
93457,Santa Maria,CA,
93458,Santa Maria,CA,
90401,Santa Monica,CA,A
90402,Santa Monica,CA,A
90403,Santa Monica,CA,A
90404,Santa Monica,CA,A
90405,Santa Monica,CA,A
90406,Santa Monica,CA,A
90407,Santa Monica,CA,A
90408,Santa Monica,CA,A
90409,Santa Monica,CA,A
90410,Santa Monica,CA,A
90411,Santa Monica,CA,A
93060,Santa Paula,CA,
93061,Santa Paula,CA,
93460,Santa Ynez,CA,
92070,Santa Ysabel,CA,
92071,Santee,CA,
92072,Santee,CA,
90740,Seal Beach,CA,B
93461,Shandon,CA,C
91403,Sherman Oaks,CA,B
91413,Sherman Oaks,CA,B
91423,Sherman Oaks,CA,B
91495,Sherman Oaks,CA,B
91024,Sierra Madre,CA,B
91025,Sierra Madre,CA,B
90755,Signal Hill,CA,B
92676,Silverado,CA,
93062,Simi Valley,CA,
93063,Simi Valley,CA,
93065,Simi Valley,CA,
93094,Simi Valley,CA,
93099,Simi Valley,CA,
92385,Skyforest,CA,
92075,Solana Beach,CA,
93463,Solvang,CA,
93464,Solvang,CA,
93066,Somis,CA,
91733,South El Monte,CA,C
90280,South Gate,CA,A
91030,South Pasadena,CA,B
91031,South Pasadena,CA,B
91976,Spring Valley,CA,
91977,Spring Valley,CA,
91978,Spring Valley,CA,
91979,Spring Valley,CA,
